,segment,abitazione,isolamento,age,area,regione,longitude,latitude,ripartizione,temperatura_estiva,umidita_estiva,temperatura_invernale,degree_days,riscaldament_fascia_A,riscaldament_fascia_B,riscaldament_fascia_C,riscaldament,raffrescament_fascia_A,elettricita,raffrescament_fascia_B,raffrescament_fascia_C,raffrescament
7027,1,appartamento in edificio piccolo,Non isolata,35,52,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,8,0,11,0,689,0,2,2
7028,1,casa plurifamiliare,Ben isolata,14,82,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,2,6,0,389,0,0,0
7029,2,casa unifamiliare,Ben isolata,8,63,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,4,0,5,0,389,0,0,0
7030,0,appartamento in edificio medio,Non isolata,46,90,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,8,5,18,0,389,0,0,0
7031,0,casa plurifamiliare,Abbastanza isolata,147,61,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,0,4,2,789,2,2,6
7032,3,appartamento in edificio piccolo,Non isolata,52,94,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,4,2,11,0,689,2,2,4
7033,0,appartamento in edificio piccolo,Abbastanza isolata,22,69,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,1,5,0,389,0,0,0
7034,1,appartamento in edificio piccolo,Poco isolata,47,115,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,8,0,10,0,389,0,0,0
7035,0,casa plurifamiliare,Abbastanza isolata,24,105,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,5,0,8,0,289,0,0,0
7036,2,casa plurifamiliare,Ben isolata,128,60,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,3,0,6,0,489,0,0,0
7037,1,appartamento in edificio medio,Ben isolata,26,94,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,0,0,0,0,1089,0,0,0
7038,2,casa unifamiliare,Ben isolata,23,75,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,4,2,9,0,389,0,0,0
7039,0,appartamento in edificio medio,Poco isolata,34,78,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,2,6,0,289,0,0,0
7040,3,appartamento in edificio grande,Ben isolata,41,98,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,3,1,7,0,389,0,0,0
7041,1,casa plurifamiliare,Ben isolata,12,92,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,2,0,2,0,689,0,0,0
7042,0,appartamento in edificio piccolo,Abbastanza isolata,44,101,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,8,8,0,16,0,289,0,0,0
7043,0,appartamento in edificio piccolo,Non isolata,61,97,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,4,0,8,0,389,0,0,0
7044,3,appartamento in edificio medio,Ben isolata,13,107,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,0,0,0,0,589,0,0,0
7045,3,appartamento in edificio piccolo,Abbastanza isolata,113,62,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,1,6,0,789,4,0,4
7046,3,appartamento in edificio piccolo,Abbastanza isolata,105,146,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,4,0,7,0,289,0,0,0
7047,2,casa unifamiliare,Abbastanza isolata,38,135,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,2,6,0,589,0,0,0
7048,3,appartamento in edificio piccolo,Ben isolata,148,251,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,5,1,10,0,1089,0,0,0
7049,0,appartamento in edificio piccolo,Abbastanza isolata,68,58,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,8,0,13,0,289,0,0,0
7050,0,appartamento in edificio piccolo,Abbastanza isolata,61,60,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,0,5,0,489,0,0,0
7051,2,casa plurifamiliare,Abbastanza isolata,53,132,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,0,5,0,589,0,0,0
7052,2,appartamento in edificio piccolo,Abbastanza isolata,51,92,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,2,7,0,1089,0,0,0
7053,2,casa plurifamiliare,Ben isolata,8,93,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,6,2,13,0,1089,0,0,0
7054,1,appartamento in edificio medio,Ben isolata,54,101,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,0,2,3,0,489,0,0,0
7055,3,appartamento in edificio piccolo,Abbastanza isolata,89,48,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,2,0,2,1,389,1,1,3
7056,0,casa unifamiliare,Ben isolata,23,129,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,2,0,2,0,589,0,0,0
7057,2,appartamento in edificio piccolo,Abbastanza isolata,139,74,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,1,5,0,689,0,0,0
7058,1,appartamento in edificio medio,Ben isolata,49,93,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,5,0,10,0,489,0,0,0
7059,0,appartamento in edificio grande,Poco isolata,43,80,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,8,1,12,0,289,4,0,4
7060,0,casa plurifamiliare,Non isolata,42,361,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,5,0,8,0,489,0,0,0
7061,1,appartamento in edificio medio,Abbastanza isolata,63,100,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,7,0,7,0,1089,0,0,0
7062,0,casa unifamiliare,Ben isolata,28,105,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,0,5,0,1089,0,0,0
7063,0,appartamento in edificio piccolo,Abbastanza isolata,85,87,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,8,8,21,0,589,0,0,0
7064,1,appartamento in edificio grande,Poco isolata,55,66,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,4,1,10,0,689,0,0,0
7065,0,casa unifamiliare,Abbastanza isolata,43,74,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,3,0,6,0,589,0,0,0
7066,2,appartamento in edificio piccolo,Abbastanza isolata,80,66,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,6,0,6,0,1089,0,0,0
7067,1,casa unifamiliare,Poco isolata,23,92,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,2,2,4,0,1089,2,0,2
7068,0,appartamento in edificio piccolo,Non isolata,49,119,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,3,8,0,489,0,0,0
7069,0,appartamento in edificio piccolo,Ben isolata,86,80,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,4,3,11,0,689,0,0,0
7070,0,appartamento in edificio medio,Ben isolata,53,61,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,5,0,7,0,489,0,0,0
7071,1,casa unifamiliare,Abbastanza isolata,91,126,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,5,2,9,0,889,4,1,5
7072,0,appartamento in edificio piccolo,Poco isolata,50,71,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,2,6,0,289,0,0,0
7073,3,appartamento in edificio medio,Abbastanza isolata,36,325,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,7,6,1,14,0,889,0,0,0
7074,0,appartamento in edificio medio,Non isolata,42,94,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,8,0,13,0,289,0,0,0
7075,1,appartamento in edificio piccolo,Abbastanza isolata,105,48,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,3,1,4,0,389,0,0,0
7076,1,casa plurifamiliare,Abbastanza isolata,26,123,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,4,0,6,0,1089,0,0,0
7077,2,appartamento in edificio medio,Abbastanza isolata,46,60,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,5,0,8,0,289,0,0,0
7078,0,appartamento in edificio grande,Abbastanza isolata,150,176,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,2,0,3,0,489,0,0,0
7079,0,appartamento in edificio medio,Non isolata,23,101,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,4,0,7,0,489,0,0,0
7080,0,appartamento in edificio piccolo,Poco isolata,110,61,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,2,6,0,389,0,0,0
7081,0,casa plurifamiliare,Abbastanza isolata,99,74,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,5,0,10,0,689,0,0,0
7082,2,appartamento in edificio piccolo,Abbastanza isolata,149,78,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,0,0,0,0,889,0,0,0
7083,2,appartamento in edificio piccolo,Ben isolata,51,66,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,5,0,5,0,689,0,0,0
7084,1,appartamento in edificio medio,Poco isolata,93,50,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,4,2,6,0,789,0,0,0
7085,0,casa plurifamiliare,Abbastanza isolata,115,85,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,6,8,2,16,0,1089,0,2,2
7086,1,casa plurifamiliare,Poco isolata,30,141,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,8,1,13,0,789,0,0,0
7087,2,appartamento in edificio piccolo,Abbastanza isolata,63,73,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,3,1,7,0,689,0,0,0
7088,3,casa unifamiliare,Abbastanza isolata,23,377,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,4,0,7,0,889,3,0,3
7089,1,casa plurifamiliare,Abbastanza isolata,37,107,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,8,8,1,17,2,1089,8,2,12
7090,2,appartamento in edificio piccolo,Abbastanza isolata,50,70,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,7,0,7,0,289,0,0,0
7091,3,appartamento in edificio medio,Ben isolata,50,114,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,0,5,0,389,0,2,2
7092,0,appartamento in edificio grande,Poco isolata,93,81,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,5,1,6,0,589,0,0,0
7093,1,appartamento in edificio medio,Abbastanza isolata,25,66,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,3,1,8,0,389,0,0,0
7094,1,appartamento in edificio grande,Poco isolata,15,74,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,3,1,7,0,1089,0,0,0
7095,2,appartamento in edificio medio,Ben isolata,32,69,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,3,1,5,0,489,0,0,0
7096,0,appartamento in edificio piccolo,Ben isolata,54,110,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,2,6,0,1089,0,0,0
7097,3,casa unifamiliare,Non isolata,105,104,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,2,2,7,0,389,0,0,0
7098,0,appartamento in edificio medio,Ben isolata,33,76,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,2,2,4,0,389,0,0,0
7099,1,casa unifamiliare,Ben isolata,28,114,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,4,1,6,0,1089,0,0,0
7100,1,appartamento in edificio piccolo,Ben isolata,37,115,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,6,0,8,0,589,0,0,0
7101,0,casa unifamiliare,Poco isolata,19,52,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,6,1,11,0,289,0,0,0
7102,2,appartamento in edificio medio,Abbastanza isolata,60,87,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,3,1,5,0,789,0,0,0
7103,2,casa plurifamiliare,Ben isolata,11,59,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,3,1,4,0,589,0,0,0
7104,1,appartamento in edificio piccolo,Abbastanza isolata,114,95,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,6,2,12,0,789,0,0,0
7105,1,appartamento in edificio piccolo,Ben isolata,40,142,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,4,1,5,0,1089,3,3,6
7106,0,appartamento in edificio medio,Poco isolata,45,119,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,5,1,8,0,289,0,0,0
7107,3,casa unifamiliare,Poco isolata,61,145,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,5,2,11,0,689,0,0,0
7108,3,appartamento in edificio medio,Poco isolata,25,121,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,4,1,5,0,489,0,0,0
7109,1,appartamento in edificio piccolo,Ben isolata,31,105,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,4,0,5,0,689,0,0,0
7110,1,casa plurifamiliare,Abbastanza isolata,25,127,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,4,1,6,0,1089,0,0,0
7111,0,casa unifamiliare,Abbastanza isolata,21,362,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,0,0,0,0,1089,0,0,0
7112,0,casa unifamiliare,Abbastanza isolata,138,106,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,6,8,2,16,0,889,0,0,0
7113,0,casa unifamiliare,Abbastanza isolata,54,93,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,4,0,7,0,489,0,0,0
7114,1,appartamento in edificio medio,Poco isolata,26,63,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,4,0,4,0,389,0,0,0
7115,2,appartamento in edificio piccolo,Abbastanza isolata,24,300,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,2,7,0,489,0,0,0
7116,2,casa unifamiliare,Abbastanza isolata,20,216,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,6,0,11,0,1089,0,0,0
7117,3,appartamento in edificio medio,Non isolata,42,118,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,6,3,12,0,589,0,0,0
7118,0,casa plurifamiliare,Ben isolata,124,66,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,2,2,4,0,489,0,0,0
7119,2,appartamento in edificio piccolo,Ben isolata,44,72,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,2,0,5,0,389,0,0,0
7120,0,casa plurifamiliare,Abbastanza isolata,115,273,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,5,1,6,0,489,0,0,0
7121,0,casa plurifamiliare,Ben isolata,108,205,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,4,2,10,0,889,0,0,0
7122,2,appartamento in edificio medio,Abbastanza isolata,22,109,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,5,2,7,0,689,0,0,0
7123,2,appartamento in edificio piccolo,Ben isolata,19,102,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,4,1,8,0,389,0,0,0
7124,3,appartamento in edificio piccolo,Poco isolata,35,71,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,6,0,8,0,289,0,0,0
7125,0,appartamento in edificio piccolo,Ben isolata,41,96,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,5,1,9,0,789,0,0,0
7126,3,casa plurifamiliare,Abbastanza isolata,54,135,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,3,1,5,0,389,0,0,0
7127,0,casa unifamiliare,Non isolata,104,84,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,4,1,8,0,589,0,0,0
7128,2,appartamento in edificio medio,Ben isolata,52,98,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,4,0,4,0,489,0,0,0
7129,0,appartamento in edificio medio,Abbastanza isolata,29,61,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,2,3,5,0,389,0,0,0
7130,2,appartamento in edificio piccolo,Poco isolata,34,117,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,5,0,9,0,389,0,0,0
7131,0,casa plurifamiliare,Abbastanza isolata,19,91,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,3,1,7,0,389,0,0,0
7132,3,appartamento in edificio piccolo,Poco isolata,39,101,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,3,1,7,0,289,0,0,0
7133,0,casa unifamiliare,Poco isolata,20,104,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,4,0,6,1,1089,1,1,3
7134,3,appartamento in edificio piccolo,Poco isolata,16,133,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,4,2,10,0,689,0,0,0
7135,0,appartamento in edificio medio,Ben isolata,39,101,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,5,1,9,0,289,0,0,0
7136,2,casa unifamiliare,Ben isolata,98,109,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,4,1,8,0,1089,0,0,0
7137,0,casa plurifamiliare,Ben isolata,63,113,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,0,0,0,0,889,0,0,0
7138,2,appartamento in edificio piccolo,Poco isolata,30,98,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,5,1,8,0,389,0,0,0
7139,0,appartamento in edificio piccolo,Abbastanza isolata,16,40,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,2,0,3,0,289,0,0,0
7140,0,appartamento in edificio piccolo,Ben isolata,120,115,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,4,2,6,0,1089,2,0,2
7141,2,appartamento in edificio medio,Ben isolata,48,101,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,4,0,6,0,289,0,0,0
7142,2,casa plurifamiliare,Poco isolata,34,157,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,4,0,7,0,789,0,0,0
7143,0,casa plurifamiliare,Ben isolata,52,110,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,2,3,5,0,389,0,0,0
7144,3,casa unifamiliare,Ben isolata,15,217,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,8,1,13,0,589,0,0,0
7145,2,casa plurifamiliare,Ben isolata,50,130,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,4,0,4,0,1089,0,0,0
7146,0,casa unifamiliare,Abbastanza isolata,58,134,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,6,0,10,0,289,0,0,0
7147,3,casa unifamiliare,Ben isolata,141,345,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,4,1,8,0,389,0,0,0
7148,0,appartamento in edificio piccolo,Abbastanza isolata,64,74,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,3,2,8,0,389,0,0,0
7149,2,casa unifamiliare,Ben isolata,4,123,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,8,0,11,0,389,0,0,0
7150,0,appartamento in edificio piccolo,Ben isolata,23,126,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,5,0,10,0,689,0,0,0
7151,0,casa plurifamiliare,Abbastanza isolata,39,100,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,8,8,0,16,0,489,0,0,0
7152,0,casa plurifamiliare,Abbastanza isolata,29,115,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,6,8,0,14,0,389,0,0,0
7153,3,appartamento in edificio piccolo,Abbastanza isolata,136,94,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,3,2,5,0,689,0,0,0
7154,2,casa unifamiliare,Non isolata,105,87,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,7,8,2,17,0,489,0,0,0
7155,1,casa plurifamiliare,Non isolata,98,137,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,4,1,9,0,789,0,0,0
7156,0,casa unifamiliare,Ben isolata,47,109,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,3,0,6,0,489,0,0,0
7157,1,casa unifamiliare,Abbastanza isolata,84,118,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,8,0,13,0,589,0,0,0
7158,2,casa unifamiliare,Ben isolata,35,65,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,3,1,4,0,689,0,0,0
7159,3,casa unifamiliare,Abbastanza isolata,8,210,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,2,6,0,1089,0,0,0
7160,0,casa unifamiliare,Abbastanza isolata,99,75,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,6,0,8,0,289,0,0,0
7161,2,casa unifamiliare,Ben isolata,130,137,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,2,6,0,489,0,0,0
7162,1,casa unifamiliare,Ben isolata,11,136,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,2,0,5,0,289,0,0,0
7163,0,casa unifamiliare,Abbastanza isolata,145,125,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,0,5,0,289,0,0,0
7164,1,appartamento in edificio piccolo,Ben isolata,13,102,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,4,2,8,0,489,0,0,0
7165,1,appartamento in edificio piccolo,Ben isolata,22,86,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,5,0,8,0,389,0,0,0
7166,1,casa unifamiliare,Non isolata,136,334,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,4,3,11,0,1089,0,0,0
7167,0,casa plurifamiliare,Non isolata,122,106,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,6,2,13,0,389,0,0,0
7168,0,casa plurifamiliare,Abbastanza isolata,29,98,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,6,6,2,14,0,489,0,0,0
7169,2,casa unifamiliare,Abbastanza isolata,14,92,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,6,1,7,0,689,0,0,0
7170,0,casa unifamiliare,Ben isolata,37,98,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,4,2,10,0,389,0,0,0
7171,0,appartamento in edificio piccolo,Abbastanza isolata,133,342,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,0,5,0,689,0,0,0
7172,0,casa plurifamiliare,Abbastanza isolata,48,69,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,6,8,0,14,3,689,8,0,11
7173,2,casa plurifamiliare,Abbastanza isolata,39,393,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,0,0,0,0,1089,0,0,0
7174,1,casa plurifamiliare,Abbastanza isolata,12,132,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,8,1,14,0,1089,0,0,0
7175,2,appartamento in edificio piccolo,Abbastanza isolata,26,106,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,0,5,0,689,0,0,0
7176,3,casa unifamiliare,Ben isolata,26,221,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,0,0,0,0,589,0,0,0
7177,0,casa plurifamiliare,Non isolata,123,62,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,1,0,2,0,289,0,0,0
7178,2,casa unifamiliare,Ben isolata,32,358,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,4,5,9,0,289,0,0,0
7179,1,casa unifamiliare,Poco isolata,32,302,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,8,0,8,0,289,0,0,0
7180,2,casa plurifamiliare,Ben isolata,20,95,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,3,1,5,0,389,0,0,0
7181,0,appartamento in edificio piccolo,Abbastanza isolata,40,103,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,1,5,0,389,2,3,5
7182,0,casa plurifamiliare,Ben isolata,9,83,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,0,0,0,0,489,0,0,0
7183,1,casa plurifamiliare,Ben isolata,17,119,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,2,0,3,0,489,0,0,0
7184,0,casa unifamiliare,Abbastanza isolata,125,76,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,5,8,0,13,0,389,0,0,0
7185,0,casa unifamiliare,Ben isolata,30,97,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,4,0,8,0,789,0,0,0
7186,1,casa plurifamiliare,Ben isolata,104,220,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,4,0,6,0,689,0,0,0
7187,2,casa plurifamiliare,Abbastanza isolata,80,62,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,4,2,8,0,689,0,2,2
7188,0,appartamento in edificio piccolo,Abbastanza isolata,26,140,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,3,1,5,0,1089,0,0,0
7189,2,casa plurifamiliare,Abbastanza isolata,38,110,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,8,0,12,0,889,0,0,0
7190,1,casa unifamiliare,Ben isolata,140,329,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,4,0,6,0,1089,0,0,0
7191,0,appartamento in edificio medio,Abbastanza isolata,25,94,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,2,6,0,389,0,0,0
7192,0,casa unifamiliare,Non isolata,47,95,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,6,6,0,12,0,789,0,0,0
7193,2,casa plurifamiliare,Abbastanza isolata,8,77,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,8,8,2,18,0,589,0,0,0
7194,1,casa unifamiliare,Abbastanza isolata,9,87,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,3,0,3,0,689,0,0,0
7195,2,casa unifamiliare,Ben isolata,95,105,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,6,0,8,0,389,0,0,0
7196,0,casa unifamiliare,Ben isolata,73,85,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,2,2,6,0,489,0,0,0
7197,0,casa plurifamiliare,Non isolata,77,138,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,6,0,9,0,589,0,0,0
7198,1,appartamento in edificio medio,Abbastanza isolata,16,68,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,0,5,0,489,0,0,0
7199,2,appartamento in edificio medio,Non isolata,33,63,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,2,7,0,289,0,0,0
7200,0,appartamento in edificio piccolo,Abbastanza isolata,42,140,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,3,0,3,0,389,0,0,0
7201,2,casa plurifamiliare,Ben isolata,32,101,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,0,0,0,0,689,0,0,0
7202,0,casa plurifamiliare,Poco isolata,68,79,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,3,5,2,10,0,589,2,0,2
7203,1,casa plurifamiliare,Abbastanza isolata,45,71,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,1,1,1,3,0,1089,2,0,2
7204,2,appartamento in edificio piccolo,Ben isolata,118,47,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,7,7,14,0,289,0,0,0
7205,2,casa unifamiliare,Abbastanza isolata,119,159,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,4,0,6,0,1089,0,0,0
7206,0,appartamento in edificio piccolo,Abbastanza isolata,61,130,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,2,3,2,7,0,389,0,0,0
7207,2,appartamento in edificio piccolo,Abbastanza isolata,40,110,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,4,1,5,0,289,0,0,0
7208,2,appartamento in edificio piccolo,Abbastanza isolata,40,85,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,8,0,0,8,0,489,0,0,0
7209,1,casa unifamiliare,Non isolata,91,87,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,0,2,2,4,0,489,0,0,0
7210,2,casa unifamiliare,Ben isolata,31,137,Toscana,11.26,43.77,Centrale,33.5,45,0,1821,4,4,2,10,0,389,0,0,0
