,segment,abitazione,isolamento,age,area,regione,longitude,latitude,ripartizione,temperatura_estiva,umidita_estiva,temperatura_invernale,degree_days,riscaldament_fascia_A,riscaldament_fascia_B,riscaldament_fascia_C,riscaldament,raffrescament_fascia_A,elettricita,raffrescament_fascia_B,raffrescament_fascia_C,raffrescament,ripart_t,segment_i,seg_cas,isolamento_intercept,seg_rip,ripart_intercept,locationAbition,new_group_e,new_group_r
94,3,appartamento in edificio medio,Poco isolata,44,98,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,6,0,12,0,1279.724,2,8,10,non_nord_est,primo,SC0,isI1,SR1,Nord,Nord_Ovest-appartamento in edificio medio-3,HSDR_group52,Zero
95,2,appartamento in edificio grande,Ben isolata,36,95,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,7,5,2,14,0,8602.312,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-2,HSDR_group63,Zero
96,0,appartamento in edificio grande,Ben isolata,15,219,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,1,1,1,3,0,3428.295,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
97,2,appartamento in edificio medio,Ben isolata,41,68,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,7,7,0,14,0,2024.2304,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-2,HSDR_group63,Zero
98,3,appartamento in edificio medio,Ben isolata,47,115,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,4,0,6,0,1410.3264,0,0,0,non_nord_est,primo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-3,HSDR_group52,Zero
99,0,appartamento in edificio grande,Abbastanza isolata,45,109,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,5,0,10,0,1183.6898,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
100,2,appartamento in edificio medio,Ben isolata,7,87,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,8,8,3,19,0,1107.3944,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-2,HSDR_group63,Zero
101,0,appartamento in edificio medio,Abbastanza isolata,54,66,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,5,0,11,0,1299.0153,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
102,3,appartamento in edificio piccolo,Ben isolata,94,144,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,3,1,7,0,1937.1826,0,0,0,non_nord_est,primo,SC4,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio piccolo-3,HSDR_group63,Zero
103,0,appartamento in edificio grande,Ben isolata,109,67,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,8,0,14,0,1818.8468,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
104,0,appartamento in edificio grande,Ben isolata,49,61,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,5,1,12,0,1611.4917,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
105,3,appartamento in edificio medio,Poco isolata,103,182,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,7,0,12,0,1849.1416,0,0,0,non_nord_est,primo,SC0,isI1,SR1,Nord,Nord_Ovest-appartamento in edificio medio-3,HSDR_group52,Zero
106,0,appartamento in edificio grande,Abbastanza isolata,53,81,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,6,0,11,0,797.7404999999999,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
107,3,appartamento in edificio medio,Abbastanza isolata,40,229,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,8,6,0,14,0,1845.7518,0,0,0,non_nord_est,primo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-3,HSDR_group52,Zero
108,0,appartamento in edificio piccolo,Abbastanza isolata,3,84,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,2,2,6,0,773.55,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-0,HSDR_group73,Zero
109,0,appartamento in edificio medio,Non isolata,39,115,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,0,0,0,0,0,2713.4826000000003,0,0,0,non_nord_est,primo,SC1,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
110,1,appartamento in edificio medio,Non isolata,55,106,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,4,4,12,0,1143.672,0,0,0,non_nord_est,secondo,SC0,isI1,SR1,Nord,Nord_Ovest-appartamento in edificio medio-1,HSDR_group52,Zero
111,0,appartamento in edificio medio,Abbastanza isolata,48,77,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,4,1,8,0,997.0448,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
112,3,appartamento in edificio piccolo,Ben isolata,50,54,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,4,0,8,0,1444.4272,0,0,0,non_nord_est,primo,SC4,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio piccolo-3,HSDR_group63,Zero
113,2,appartamento in edificio medio,Non isolata,34,88,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,7,0,11,0,1057.9209999999998,0,0,0,non_nord_est,primo,SC2,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio medio-2,HSDR_group63,Zero
114,0,appartamento in edificio medio,Abbastanza isolata,65,40,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,6,0,12,0,1210.74,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
115,0,appartamento in edificio piccolo,Abbastanza isolata,60,109,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,6,0,11,0,1599.8184,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-0,HSDR_group73,Zero
116,0,appartamento in edificio grande,Non isolata,35,118,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,4,0,8,0,1842.004,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
117,3,appartamento in edificio medio,Abbastanza isolata,41,141,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,4,3,9,0,1719.0002,0,0,0,non_nord_est,primo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-3,HSDR_group52,Zero
118,3,appartamento in edificio medio,Abbastanza isolata,42,118,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,4,0,8,0,1647.6907,0,0,0,non_nord_est,primo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-3,HSDR_group52,Zero
119,0,appartamento in edificio grande,Non isolata,34,82,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,6,4,14,0,2465.0058,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
120,3,appartamento in edificio grande,Abbastanza isolata,52,113,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,7,7,0,14,0,1351.7554,0,0,0,non_nord_est,primo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio grande-3,HSDR_group63,Zero
121,0,appartamento in edificio medio,Abbastanza isolata,55,56,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,4,2,10,0,2494.8738,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
122,0,appartamento in edificio medio,Poco isolata,62,46,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,3,1,8,0,1416.5438,0,0,0,non_nord_est,primo,SC1,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
123,0,appartamento in edificio grande,Ben isolata,63,72,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,5,0,8,0,1896.4154,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
124,0,appartamento in edificio grande,Ben isolata,150,113,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,7,7,0,14,0,1484.2568,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
125,1,appartamento in edificio piccolo,Ben isolata,110,111,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,7,2,14,0,1204.0897,0,0,0,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio piccolo-1,HSDR_group64,Zero
126,2,appartamento in edificio medio,Non isolata,63,72,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,7,1,13,0,900.1913,0,0,0,non_nord_est,primo,SC2,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio medio-2,HSDR_group63,Zero
127,0,appartamento in edificio grande,Non isolata,41,122,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,6,0,12,0,2137.6962,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
128,3,appartamento in edificio grande,Poco isolata,60,138,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,7,1,14,0,2187.1048,0,0,0,non_nord_est,primo,SC0,isI1,SR1,Nord,Nord_Ovest-appartamento in edificio grande-3,HSDR_group63,Zero
129,2,appartamento in edificio piccolo,Ben isolata,18,141,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,1,4,3,8,0,1755.9066,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-2,HSDR_group63,Zero
130,3,appartamento in edificio medio,Abbastanza isolata,52,82,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,6,0,11,0,1072.132,0,0,0,non_nord_est,primo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-3,HSDR_group52,Zero
131,0,appartamento in edificio piccolo,Non isolata,52,40,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,8,0,13,0,1143.9136,0,0,0,non_nord_est,primo,SC3,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-0,HSDR_group73,Zero
132,2,appartamento in edificio piccolo,Abbastanza isolata,19,62,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,3,1,7,0,2667.0445,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-2,HSDR_group63,Zero
133,0,appartamento in edificio grande,Abbastanza isolata,24,73,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,7,2,14,0,8329.2944,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
134,0,appartamento in edificio piccolo,Abbastanza isolata,51,113,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,2,0,4,0,986.9466,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-0,HSDR_group73,Zero
135,2,appartamento in edificio medio,Poco isolata,49,80,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,4,1,7,0,1761.5424,1,0,1,non_nord_est,primo,SC2,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio medio-2,HSDR_group63,Zero
136,0,appartamento in edificio medio,Ben isolata,40,99,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,1,1,1,3,0,807.4152,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
137,0,appartamento in edificio medio,Ben isolata,42,78,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,4,1,8,0,1455.5891,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
138,2,appartamento in edificio medio,Ben isolata,0,63,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,3,1,6,0,1767.6676,1,1,2,non_nord_est,primo,SC2,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-2,HSDR_group63,Zero
139,2,appartamento in edificio medio,Non isolata,94,66,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,8,0,14,0,2379.852,0,0,0,non_nord_est,primo,SC2,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio medio-2,HSDR_group63,Zero
140,0,appartamento in edificio medio,Abbastanza isolata,93,85,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,7,1,13,0,1630.8626,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
141,3,appartamento in edificio medio,Ben isolata,44,140,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,1,1,1,3,0,1541.6216,0,0,0,non_nord_est,primo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-3,HSDR_group52,Zero
142,3,casa unifamiliare,Non isolata,53,100,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,5,0,11,0,1640.3411,0,0,0,non_nord_est,primo,SC0,isI1,SR1,Nord,Nord_Ovest-casa unifamiliare-3,HSDR_group52,Zero
143,2,appartamento in edificio grande,Abbastanza isolata,46,66,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,8,8,22,0,7836.281999999999,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-2,HSDR_group63,Zero
144,2,appartamento in edificio medio,Ben isolata,70,64,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,7,1,14,0,2054.3048000000003,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-2,HSDR_group63,Zero
145,0,appartamento in edificio medio,Abbastanza isolata,45,55,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,6,0,8,0,941.832,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
146,0,appartamento in edificio medio,Ben isolata,54,124,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,4,0,6,0,1480.8061,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
147,0,appartamento in edificio piccolo,Abbastanza isolata,62,52,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,4,2,9,0,1271.5783,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-0,HSDR_group73,Zero
148,0,appartamento in edificio piccolo,Abbastanza isolata,65,83,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,4,1,9,0,666.5389,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-0,HSDR_group73,Zero
149,0,appartamento in edificio medio,Ben isolata,95,221,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,7,1,14,0,1032.2152,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
150,1,appartamento in edificio medio,Abbastanza isolata,45,119,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,6,2,11,0,2015.853,0,0,0,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-1,HSDR_group52,Zero
151,0,appartamento in edificio piccolo,Poco isolata,5,21,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,5,2,9,0,1300.3335000000002,0,0,0,non_nord_est,primo,SC3,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-0,HSDR_group73,Zero
152,1,appartamento in edificio grande,Abbastanza isolata,38,138,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,3,0,8,3,3009.1975999999995,4,1,8,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio grande-1,HSDR_group52,Zero
153,0,appartamento in edificio piccolo,Abbastanza isolata,51,103,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,4,0,8,0,1885.6792,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-0,HSDR_group73,Zero
154,1,appartamento in edificio grande,Ben isolata,33,148,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,1,1,1,3,0,8974.728,0,0,0,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio grande-1,HSDR_group52,Zero
155,3,casa unifamiliare,Non isolata,42,131,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,8,8,18,0,1361.214,0,0,0,non_nord_est,primo,SC0,isI1,SR1,Nord,Nord_Ovest-casa unifamiliare-3,HSDR_group52,Zero
156,0,casa unifamiliare,Non isolata,80,73,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,4,0,8,0,1405.7942,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Ovest-casa unifamiliare-0,HSDR_group63,Zero
157,1,appartamento in edificio piccolo,Ben isolata,59,99,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,1,1,1,3,0,2763.004,0,0,0,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio piccolo-1,HSDR_group64,Zero
158,0,appartamento in edificio medio,Abbastanza isolata,36,78,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,5,3,13,0,2460.7964,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
159,0,appartamento in edificio medio,Abbastanza isolata,78,52,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,5,1,8,0,1170.725,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
160,0,appartamento in edificio grande,Poco isolata,45,75,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,7,7,0,14,0,1396.6288,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
161,0,appartamento in edificio grande,Abbastanza isolata,51,56,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,7,1,14,2,2097.8224,0,0,2,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
162,2,appartamento in edificio piccolo,Abbastanza isolata,48,63,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,4,1,7,0,2153.3307,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-2,HSDR_group63,Zero
163,0,appartamento in edificio piccolo,Poco isolata,92,47,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,3,2,9,0,1516.516,0,0,0,non_nord_est,primo,SC3,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-0,HSDR_group73,Zero
164,3,appartamento in edificio medio,Ben isolata,1,150,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,1,1,1,3,0,2881.2377,0,2,2,non_nord_est,primo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-3,HSDR_group52,Zero
165,3,appartamento in edificio piccolo,Abbastanza isolata,53,134,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,6,0,12,0,1598.3,0,0,0,non_nord_est,primo,SC4,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio piccolo-3,HSDR_group63,Zero
166,1,appartamento in edificio piccolo,Abbastanza isolata,56,88,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,7,1,14,0,2203.4736,0,0,0,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio piccolo-1,HSDR_group64,Zero
167,1,appartamento in edificio medio,Ben isolata,43,60,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,3,0,6,0,1452.5488,0,0,0,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-1,HSDR_group52,Zero
168,0,appartamento in edificio medio,Ben isolata,56,83,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,5,1,12,0,1556.1720000000005,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
169,1,appartamento in edificio piccolo,Ben isolata,10,51,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,3,0,6,0,1343.6056,0,0,0,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio piccolo-1,HSDR_group64,Zero
170,0,casa plurifamiliare,Abbastanza isolata,75,106,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,5,0,10,0,777.332,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-casa plurifamiliare-0,HSDR_group63,Zero
171,1,appartamento in edificio medio,Abbastanza isolata,5,96,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,5,0,7,0,2744.9487,0,0,0,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-1,HSDR_group52,Zero
172,0,casa plurifamiliare,Abbastanza isolata,46,118,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,4,0,7,0,2371.8403,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-casa plurifamiliare-0,HSDR_group63,Zero
173,2,appartamento in edificio medio,Abbastanza isolata,46,56,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,6,1,13,0,1794.9212,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-2,HSDR_group63,Zero
174,0,appartamento in edificio grande,Abbastanza isolata,51,60,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,3,2,9,0,1137.3200000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
175,1,appartamento in edificio piccolo,Abbastanza isolata,42,72,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,5,1,9,0,1006.6184,0,0,0,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio piccolo-1,HSDR_group64,Zero
176,0,appartamento in edificio grande,Poco isolata,60,108,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,8,1,13,0,1614.7838,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
177,0,casa unifamiliare,Non isolata,62,77,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,8,0,14,0,1053.6086,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Nord,Nord_Ovest-casa unifamiliare-0,HSDR_group63,Zero
178,2,appartamento in edificio piccolo,Poco isolata,44,81,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,1,0,1,2,0,1459.7264,0,0,0,non_nord_est,primo,SC2,isI1,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-2,HSDR_group63,Zero
179,0,casa unifamiliare,Ben isolata,63,138,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,8,8,22,0,1827.976,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-casa unifamiliare-0,HSDR_group63,Zero
180,2,appartamento in edificio piccolo,Abbastanza isolata,128,59,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,5,7,0,12,0,690.8264,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-2,HSDR_group63,Zero
181,0,appartamento in edificio piccolo,Abbastanza isolata,46,58,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,6,1,13,0,1300.1080000000002,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio piccolo-0,HSDR_group73,Zero
182,1,appartamento in edificio medio,Ben isolata,18,88,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,1,8,2,11,0,4494.4739,0,0,0,non_nord_est,secondo,SC0,isI0,SR1,Nord,Nord_Ovest-appartamento in edificio medio-1,HSDR_group52,Zero
183,0,appartamento in edificio medio,Ben isolata,53,76,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,6,2,11,0,2002.7038,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
184,0,appartamento in edificio grande,Abbastanza isolata,53,87,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,1,1,1,3,0,1357.2849,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
185,0,appartamento in edificio medio,Ben isolata,36,112,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,2,3,1,6,0,2235.7952,0,0,0,non_nord_est,primo,SC1,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio medio-0,HSDR_group63,Zero
186,0,appartamento in edificio grande,Ben isolata,55,25,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,4,5,5,14,0,1341.2723,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
187,0,appartamento in edificio grande,Abbastanza isolata,48,85,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,6,8,0,14,0,1207.7523,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
188,0,appartamento in edificio grande,Ben isolata,50,101,Piemonte,7.77,45.45,Nord_Ovest,30.5,50,-8,2617,3,5,0,8,0,8180.7888,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Nord,Nord_Ovest-appartamento in edificio grande-0,HSDR_group63,Zero
